"Dim.1","Dim.2"
-0.043839603013811,1.00147645833132
0.587905183013603,-0.411514181319077
-0.773478166678289,-1.79835076509726
-0.828557787863957,-1.33542103059316
0.215341004748906,-1.36548740616556
2.47936301651666,1.71758848710096
0.187482201571197,-0.745724105049016
1.4870735377023,-0.17538514631477
-2.37730847464035,-0.344553152179345
2.95387648867893,1.66157255312453
2.24494919632938,5.18130855177297
0.903209225423727,2.97158366065783
-1.92159464461069,-0.555050372699767
0.854075611327385,-2.24784767333863
-0.0207498559682104,-1.4111395574653
-1.00820689135268,-2.32200577974644
3.30963587809101,-1.21772173378662
-3.43718792922594,1.51600157784705
-0.616353335353727,3.90179967669095
-0.0977897583991151,-2.58516519159518
-1.57375607781942,-1.24512814617602
-2.05834343145457,0.117680279886449
2.34780263707662,-0.330320874078801
-1.51498247725586,1.35903679969438
-1.16492509996508,-1.12753981557099
-1.86604152317417,-0.0478379238553172
6.13563865776563,3.30980250817334
-0.774327757040677,0.581465249213564
-2.21559962813077,-0.86293894041242
-0.402437573974166,-1.26592876081789
2.34883264714978,-2.1318190776303
-1.49602038682403,-1.36176321016874
-1.02021797233183,-1.30636589892235
-1.30995820458255,0.850632657298922
-2.17759779587386,2.91001744932638
-0.591475340080908,-2.02842951194181
4.0656554248049,2.49603660471178
-1.72498440326196,-0.184696149799196
-3.23890332278446,0.539401559337466
0.949152727187422,-0.129114611207056
0.611394680751088,0.398572278021179
0.798281017135296,-1.21518219919523
-3.36721867163498,2.13488550919255
0.204055988288585,-0.339559105723314
-3.6374213019611,1.58932267035754
-1.62019226292367,-1.34521924764684
-2.57059923345276,-0.303141251712558
3.64099849986346,4.77024842367399
-2.28132219216294,0.712712064960497
-1.07832151143405,-0.0871320253837384
2.88283689704007,-0.767819932582429
2.34575413401927,-2.88874084162652
1.07694550013528,-2.47248923023252
0.751445230552126,0.897683265983212
5.853116751026,0.410484044805558
-1.75718711354637,-1.499567806334
-3.26113341391242,1.66272975559409
-0.474989938099537,0.165674663311339
3.264825509727,-0.419996826602737
2.0133942451638,-1.77126928452707
-0.137638895025824,-0.121076302645271
3.07839490162691,4.22155279673727
-0.233134481869257,-0.667657210292921
4.88435528048147,-0.0517065011714472
-0.0909032153878607,1.0797561886088
1.44289849896857,4.641399523401
3.04293784932309,0.71218712720025
1.93585139760473,-1.38256576399999
-0.022301671818041,1.2057472557058
-2.17851770650367,-0.181168552206108
-0.391582204245041,-0.889705467398159
-2.85113491896454,1.23983504747203
2.8115274687082,-1.67362153744752
1.75052982754865,1.90290161068742
3.75375043596368,0.0205302385788496
-2.29877079324183,0.981690081490909
1.77579199607821,-0.568262531474315
-1.27179480060497,0.120154939614207
-1.75390856696912,-0.780218465807339
-1.30927655313322,-1.60959841008697
-1.18846971465754,-0.900571985345847
0.272991796424566,2.09060910972948
1.63049407171751,1.4756170125902
-2.52637867890472,0.448850675420463
-2.80875460854807,1.35294125185107
1.57723750800344,0.629260127108765
2.98642066925436,-1.84132187395761
1.72266004709212,-1.2266639860867
-1.59923990129102,-1.2203285570587
3.32433743396771,1.80477112343366
-1.37761185925886,0.607547599963221
0.994283158658888,-1.13055439820805
-2.64244976890404,-0.0377055196716721
1.01423200301021,0.276539242751287
-3.23135028589371,1.17630755548776
-1.42934767164031,-1.60817926915236
1.43806361655162,0.0408224675443658
-1.15647815429438,-1.4481487279002
-2.3092755922749,-0.160250173920794
0.565539114524044,3.65946193636512
-3.67426407610943,3.24551834424274
4.52150793141782,1.90555429700778
-0.15024265472004,-0.165987114404606
5.47235720989574,4.3652983695656
-0.124551835373394,-3.54010755282577
2.41435844347051,1.94809419638977
-1.57491106213201,2.44539870560337
-0.63261097510209,-1.21084570903869
2.40964926431351,-1.941108940771
-2.45302621778672,0.0809235658803501
1.57742594968812,1.14405025638505
-1.92591076612485,2.26027877702172
-2.66467882239454,1.11453815709895
2.55771690504941,1.85485882476893
-1.89904379724091,-1.12658525973806
-0.678073684032421,-1.58774381623784
-0.197888308697902,2.0317043049085
3.6758135274398,-1.50141001397364
1.66668907665095,1.1041438339156
3.38815936766586,-1.01660300917349
-0.128406528438798,0.872951672884986
1.25537080464812,0.473203818599029
-0.110561401778961,1.18224892449774
-0.287844083877146,-0.839660724300236
1.27999463136557,-0.659150073491676
2.58637107520144,1.14102828012006
-1.8635123897673,-0.694130610790356
3.40407540387445,2.32259619768012
0.934163261921647,1.22953756700281
3.7058416065719,2.366926809041
0.265963626016505,1.43495192251557
-2.76605031019652,-0.234359140600096
-0.343726648270703,-0.728558261106511
-1.80867133591744,-1.0047034845939
-2.93915146441576,0.447055224693116
2.18972364651764,0.663447371853795
-2.91494147697415,1.04850579480138
-1.65871844915562,0.23219835605207
-2.39712519807386,0.352005903280777
1.12115096128866,0.47203929817359
1.74688387436433,-1.69282385455047
0.194329799696965,0.145642840020007
-2.08456999008464,0.597708607518438
-0.719332656251986,-2.57488870658902
-1.87375829379042,-0.623649391555525
-2.57996207868014,-0.15570874785861
-0.367106594685951,-1.2671384381606
2.18076209451257,0.850447999916905
-2.93055107516847,0.65480710507117
1.58913161716217,2.53219033153343
-1.93413944355132,-0.813565678775676
-0.0995357673769121,0.54905893877737
-2.33000255058076,-0.28133958468939
1.89081272320677,0.844939130050367
5.79958372209815,3.99669977075391
-2.64222243637884,1.23444570151303
-2.81593401911295,0.0199533536925743
-2.27397159126351,-0.246823822231992
5.47020130764903,1.75333202092386
-0.271151324100686,-1.85683157899174
-3.1348500805673,2.06567631482403
-3.5894995367979,2.42879760383363
0.748732242216093,2.22325038874627
1.36128888062264,2.14296930189226
-0.874670881293487,1.49369596515979
4.60140701987281,0.49098576188015
1.29226931869708,1.56937358653845
3.0150971305451,-0.263123695692226
-2.00828656380327,-0.762313164554885
2.93759746479247,-1.75586218245994
-2.21248493039171,-0.47897415159465
3.63303607608168,1.09931042396865
-0.252303654067722,-1.20693737228563
1.11641690876897,0.0115123643413966
-3.4447786107596,1.71320628707422
-1.86226395002541,-0.429363129980857
0.0819615852359462,-1.05782817334717
1.14360409381742,-2.98421863014714
2.52773859206302,0.740287588481503
1.13516419917932,0.0199607482978698
4.49086010734787,0.0323646582120789
-2.1408161068835,0.0965329757833815
0.397860450355725,3.26888908818262
-2.96490597374095,0.191843514910795
3.94675019526223,0.53964266791931
2.06487533665475,1.21035426317964
-2.24197186915843,-0.165719577918794
0.500733158789732,-1.46400069417583
4.52230322292226,2.589920116912
2.57781596223544,-3.063719102698
2.24680723438634,2.72307249148534
-2.32141884491509,-0.811598392805051
1.2201700947237,-0.744172149684769
-1.43613411273494,-1.59418473389282
-2.22852750925615,0.190899724844896
2.84097375827346,-1.52821845961738
-2.64542955037221,0.543908048937163
-2.07699042591114,0.474420868824193
-2.72666609547766,0.253646103753812
-1.80126180270368,-0.536368429153317
3.20259296716336,2.13670244719268
3.94789459822221,1.75739429516614
0.185799718941433,1.11643169435191
0.388404683846312,1.58520647730896
-3.73847898451235,2.07990589182466
1.39198139527594,0.338008622932545
2.58554773576516,0.401414287398405
-2.7785975592496,-0.172466087244748
1.89162641136,1.80765578066916
0.279611867714948,-0.945593555267052
2.54814123093413,1.1249738667608
-1.620251999508,-1.12638339960037
0.574628419039882,0.0233062991113111
-1.61807065283126,1.22323887211367
-0.165040292984622,-0.148351799376735
-0.45969479707591,-0.468080883914955
-2.20509086263508,4.18130580633555
0.318347011202948,0.71731303473835
-2.90625698912573,0.630424977110562
-0.335561872762922,-1.5199597562557
-3.56382058528571,1.23178255053943
2.00250807747302,-0.238940675816409
-2.72611717104212,1.30537373439467
1.84054774257261,1.28763063253101
-0.44045938389566,-1.70233939179176
-2.8656607945431,0.853790890611388
-3.12995126112331,1.02069882807413
-2.22897513944759,0.164297341358934
-2.43068221128035,0.419603425698861
2.48316189013123,0.864849749416367
-2.31786599538849,0.429743797586324
1.53955005043029,0.857202179944157
-1.88147157253439,1.32843264971922
-0.433430103135099,-2.12736589392145
2.21605694319217,-1.64525959940055
0.705581667393014,-1.41617762242736
-2.25320268711457,0.721324626838735
3.17879887899115,-0.190803801717426
1.52521290000477,1.50364305446603
-1.88304616587377,-0.240979698138731
3.61238239181088,1.89266558122973
-2.56961357796146,1.08993643016164
3.95936988076812,-0.983695843248932
-1.54158156288619,-1.28094232195801
2.7011870865033,-1.42503787314653
-2.73459003219881,0.460642630330552
-2.11681682237255,0.39132941467801
-2.08906090082367,0.186013659130408
-2.69477346303625,2.50849622771818
2.07473858930735,-0.689265887489767
1.82805431333077,-2.42620260216181
-2.2341578151348,0.863127199291945
2.46274255462344,-2.15146198792079
-2.03067134421288,-0.778726785383107
-0.128924377313428,-1.94008300750043
-1.72414942313265,-0.832385597098926
-2.19138941703311,-0.581087117047578
-1.19074515365024,-2.32969402289739
-1.78086956792078,-0.612959553373438
-0.700942468593569,0.00848026689004931
2.24547560062082,-1.27456255862483
-1.15821035407573,-1.09437793435076
-1.64855483791411,-1.02887668342399
2.60712683129877,-0.642084603854433
-0.590968393504472,-1.5744682349315
0.343558451421864,-0.0752661925626582
-0.394914870825745,0.286173460579138
-1.98337827638421,-0.804624968932437
-2.87622712624748,0.661956324503053
2.58701300283742,0.170986899812645
-2.73932229055067,0.894121857745331
1.52489709981759,3.13870025036626
-1.372177733804,-1.85137818483342
-2.23280860307636,-0.815688403662539
-0.323903796319203,-1.68448838111811
1.4189167572799,2.48070680159586
-2.58565198467467,1.97064705710392
3.52657782168623,-0.455529285669193
-1.64158287209135,-1.04678905796258
0.406313820983973,-0.56820351801003
1.39680922677696,4.30176138075921
2.20941478357392,-1.03618935775539
-2.44641173220626,0.189078947377396
4.31842810451511,0.903780543411142
-1.98934665308645,0.81969252533919
3.85417721283348,-0.0117755988625434
0.863692039149384,-1.28119969857123
2.4436461976067,3.55378336876009
-0.201773645218262,-1.94335277514585
-3.14795891903993,1.43896176220854
-2.10900269387755,-0.563898128117906
1.22379841390625,-1.62819189010178
2.41430597809747,0.971146239692915
3.87478908105347,-1.60264059093463
4.08224549013513,1.02605309388113
2.73334624321472,0.21486068756965
-2.60000757844982,0.839376361965896
0.443219159116196,3.86238461990865
-1.1464015304451,-0.78592826203616
3.26635213357675,1.30668836856604
-2.09438484081832,-1.52042398318647
1.72302827706366,-0.548548851872965
-0.40778693646348,0.882059837280949
0.166722366592681,0.392696985363291
-0.806800806318124,0.131509276341148
-3.27273704919293,1.96490271071359
-1.44461045445048,-1.61395423786982
-2.14297120964478,-0.661110213375733
-0.31993831293313,1.50070668060728
-2.02908940670715,-0.946421239180554
5.7576149642095,3.94160422606281
2.62583966942149,0.637561202944995
-2.3484011706818,0.442550787756714
-1.6195432351039,0.0552062950396077
-2.47773370555466,0.601258676382435
-3.30102522344177,0.856770673138884
-2.27232516405234,0.507707009503225
2.62686897252192,0.242506831359246
-2.15780945230137,-0.440535182961377
-1.91013115437699,-1.02491816024925
-1.71877766253058,-0.818270589424901
0.801820512203089,0.597824541869824
-3.13051889376219,0.460606804562158
-1.42956701783439,-1.6166504914528
0.0895034362623239,-1.68405465328065
2.51253484300696,1.26258699690608
1.55002603380016,-1.41887639527004
-0.475783919305478,-0.0544727027412354
0.515037045571473,1.68975061734829
1.26047501457978,2.25433045174115
-0.848311974683353,-1.52735032706285
-1.66408405684076,1.38913120725136
-2.00209085028435,-1.33609626948577
1.43095996241016,-0.748976357908753
3.22152817509469,0.561482793133608
-0.198090994899852,-0.447407362332178
2.2944988758474,0.147895053609589
3.71533112179267,-0.919682639086251
1.67177236167028,-0.237195085222258
-2.03556079191414,-0.522715477634044
0.0758234747233922,-1.11500511918152
-1.92974390045935,-0.899212524925854
-0.29102199515065,-0.497234750148354
-0.943981447866861,-1.19963559358738
1.6573819899497,3.071537388393
-2.15557612046253,-0.498704049428832
0.398427966344396,-0.597819237064084
1.21858016065121,-2.46787869721126
-0.880445328274419,-1.1366368366011
2.59127314484909,-1.21873945358844
2.59201208314859,-1.15975100585521
-3.57058614963896,1.35903273200935
1.93528474873282,-1.25425468683155
2.4821397262768,0.567284090995942
2.59617533095756,-0.921068080543652
-2.84958538642745,0.338887757533215
-1.69968035613777,-0.895850920667363
2.60350529999132,-0.680670173008758
2.01610998332329,0.563308992668635
-4.28190996767571,3.12502903763417
-3.78162145564123,2.13906805273234
-3.14359693858979,1.72894497289269
1.22000706726696,-1.25698402997491
2.26418882690035,-1.05681787785889
1.27715174819721,3.08999135625378
-2.95920696291862,0.445001170349876
4.29791875324492,-0.287410332986669
-3.18503898723852,1.38247164104688
0.914612268840555,-2.02018763704452
0.416293062704423,0.506472907369168
-0.196790717950789,-0.136962656308641
2.07139502671297,1.33306675694124
-2.29710721234303,0.593617530915763
1.76004492598455,2.33332382825464
-0.401830033804041,-0.0560553826886614
-2.41270094529745,0.335782370937437
0.469678890154333,-0.230467826080017
-1.64005336326877,2.02787954580797
2.06414201618845,-1.18866120137201
-1.37975219225879,-0.561080966204041
2.38124586859333,2.18207527810894
-0.0930121466366683,0.566161574872365
1.78825239906652,-1.3978707649567
0.218162753205873,-0.930328976253466
-3.42187359093525,2.1284097746168
-2.77646823998091,2.6812573657778
-2.92124929142549,-0.418960618348173
-0.770557349125871,-0.504325914278393
1.8484807507253,-3.44580786306099
-3.2543368038348,0.637460180263548
-1.27380737770513,3.40083670436666
-1.50057425998691,-1.44469647175824
0.946558868110667,0.604364449713173
-3.82704058983714,2.94859337541061
1.52501091865798,1.98288743413876
0.740312958105685,2.57611170964388
-1.17620113875148,-1.32800315082168
0.0955295394246502,-0.300452634970213
0.540676094227402,-2.6932892156193
1.82192458780552,1.26148385001036
0.22335886151479,-2.9342845614906
3.78258932543392,0.049935401733589
1.28934505316668,-0.945244386905174
5.335479155655,2.44281668703692
3.19663477422685,-2.45574741928292
1.27759436302096,-2.45000377741098
5.13654822186572,3.51987794867446
-0.453396742334361,-1.42182402221611
-1.28161371201722,0.621702730400589
5.01290158280065,2.30930266813623
-0.445532413903553,0.163709350217694
0.285608086317728,-0.94961237185256
-3.98426243538191,2.47784825111005
-1.49196661536379,-1.20902276214622
-1.59283068569772,-1.08185101743198
-3.39050402711012,1.44420400735871
-1.91324032605537,-1.41092805853548
-1.46478265719158,-1.48321929765051
-1.72075435945536,-0.792903112557426
-1.8866001686744,1.44751940678264
-1.48146102843991,-0.842326172408189
-0.826578661967092,0.749429381237416
-1.77398248734316,-0.653601625897457
-3.42280788993905,2.47180204932722
-2.75846086354258,0.721738087862665
1.18168138638772,0.600567788447683
0.199126130594178,-1.54541557796968
1.95786870557314,-0.174534391078329
-4.73599783003653,2.85861427432357
2.53118868944365,-2.70889669893582
-1.83486474602329,-0.205352006627425
5.43539716260692,2.85110367503474
3.95591030601119,2.25308000553835
3.06433713183415,-0.925833307176274
-1.94145747993323,-0.99087478300065
2.65093349919597,1.7011267407619
-2.39658652736374,-1.58282852715
-1.74687234059057,-0.897286582177218
-2.8438726365831,0.0734402029166471
0.0198456359170737,-2.48576656562263
0.278392384904725,0.119099991799861
3.06147662929606,-0.888440666214723
1.60865524932957,-1.58713718343217
3.14339408556558,1.26195848923161
-3.30204491070613,0.430371575890282
2.92208210977916,-1.13811981981236
-1.62917849886971,-0.0271193586148025
-2.40312754848902,-0.134299498922816
-1.67279256176709,-0.969834037640225
-3.33778663469208,0.240680588492495
2.37317668344908,1.35678667426183
3.97278558149305,4.41772657893538
2.97153788745115,-1.60969983012138
2.6361556631754,1.20984464465582
0.229611133296304,2.26597281000403
-2.79437330434706,0.790282832066667
0.640776391753006,0.0969056935660306
2.44547888119702,1.07410333659214
3.06692156667258,1.32167238960149
-1.10981496391227,-0.445717216658593
2.07705171314117,4.07479818070441
2.93409420852886,7.62846323466115
2.1229469525574,-0.577803152063464
-0.510352421619598,-1.37889209475198
-2.12634073267512,-1.31454189190028
-0.476108319325505,1.16559511241939
1.26088342617299,2.52410247539842
-2.6095624602977,0.0105320210899872
-0.769277447158392,-0.836852669522379
3.33195676251612,-0.380290314046576
-0.0614083574336923,-1.52389681444244
1.4260989865058,2.72351136567474
0.0662299451688646,1.52513198859356
-1.58672332076599,-0.0989347521529323
-2.15539255407455,-0.253392831454926
-4.40321083301529,2.0097095098289
0.59271508784038,0.225036418784027
-1.64264731098415,-1.01357377127781
-0.827223222138343,-2.91006474252961
-1.21509172020865,0.756916716348634
-0.51017871613465,-1.37400412083036
-0.335605823833629,-0.967408000249266
-1.19317329746011,-0.22724333924482
-2.19455580060533,0.944629100669181
-3.94290301415404,6.25910001997372
-1.98267391286218,-1.14771526678685
1.65745896479602,2.75680602033771
2.8791971904909,-0.115535639079307
3.0633857673779,0.754858287506486
1.53183274225072,-1.823367920772
0.618046453525269,1.83172927114379
-2.73731462680047,1.90037260464502
0.714600245029173,-0.868335625039908
-3.24498579436459,1.89898881746743
0.463190435588821,-1.61586083488325
0.135868939010972,-2.78251231731215
-2.6415653528185,-0.365791436136474
-0.443423327309183,-1.58858380186744
-2.64958097028383,1.21975363620593
-2.42252717644039,0.543386846523105
-2.37249467605834,-0.491810711763921
-0.358871251722232,-0.580887163871333
-0.0567153120608859,-3.64452339707821
-2.75581322709072,1.25064682295394
0.878756580892018,0.0974492970416456
1.20413086600255,1.68536796209891
2.3562166329975,0.987308857285442
1.30069472249889,3.11620597142705
-1.15262507319137,0.0169886948740224
-2.14142064287889,-0.0140681532080428
3.95663324987844,-0.303483726862251
-1.63630561570786,-0.644390385723171
-4.2819257696432,3.18274515483462
-3.66269633519117,0.979813485862189
2.93063964650472,0.742335378630298
2.7023686142623,-0.362922675727617
-2.05867048227199,-0.50251497857264
-1.73001861469156,-1.11030412343487
1.47017939524447,0.550313043490704
-3.43526341921915,1.52807723497719
-0.118477595929348,1.08790426887615
3.21453223523448,0.83488592434944
2.45420234359141,1.00500424991239
-1.77593338274407,1.04072776510493
2.35296927148369,1.54552068047968
-2.8306026811784,0.864117793494938
0.420485032557207,-0.544617715030413
0.354984464999449,-1.13290811712344
-3.27986451668749,0.144441268657552
-0.243792019334312,-0.955288443122574
5.0332682068124,4.97112872951065
2.88763939820843,-1.0299759462329
-1.50740592839891,-1.30439573791158
2.46110483699551,-0.3564654605151
-0.366518429597034,-1.87738540142143
4.93572794123678,1.30712034750338
1.52187500794546,0.895548469365692
-3.86173608155198,2.12972363917805
-2.15866057788631,-0.535787076239742
3.6473043126455,-0.0611758532170867
-0.687961317379628,-1.77022026137536
-2.50794696361994,0.0413274240507835
2.31193022125403,1.94656818454513
3.00305958054793,-0.625847102352001
1.71569651511514,0.821705523513262
-1.79082879973608,-0.395870228332033
-3.56026925582456,1.40982056152908
1.01095370924962,0.674789754269852
2.47226635860229,-0.732272416421235
-2.97397678238133,1.35712513118985
-3.42336177144587,1.54972181618171
-2.12497390041431,1.86567284578282
-1.762034644674,-0.157966280835169
-0.184446558214129,-1.32941603925652
2.79354887488354,2.26907932612164
-3.17348966038362,3.29274647241407
-3.31019360468088,0.778298214610989
-0.846485680296066,2.5402995466931
-1.81431877023518,-1.21544813027581
4.94590974324502,4.38724815666259
-3.14899536229043,0.528363906719392
-2.13285879160752,-0.328545501134892
0.926445828285145,2.65916606343244
2.21947742414535,1.40480841699095
-2.34631321396685,0.907585951813485
0.105993992249898,2.06046953993748
-0.652200629295695,0.472211181692736
0.779935546458754,-1.81766228040551
1.41368322068298,-0.0304171504415765
-3.12571194446973,0.284301838310778
2.70401632825578,-0.208827751637603
1.23864594002343,-2.11415910374953
3.05968226023089,1.57815291478138
-2.10820918258562,-0.412014693685763
4.87511082654805,0.980430791041403
-1.49679869308666,1.51430461468017
1.11571276420226,0.54945767339959
0.238936403850102,-1.62566175547655
1.94303509136838,-3.24530554396276
-2.81532309973202,0.425840411003395
0.0141389786917054,-1.53408271885369
-1.46821866950036,-0.162170473206796
0.470755901052535,0.0724873119175612
1.95237954787174,0.190098672439312
-2.46203270002185,2.94923384676188
-2.17999972508103,-1.19623936936267
-1.63094921722646,-1.11471261480665
-0.15957623557904,-2.15336850580127
-0.321653261707584,1.24400536250867
2.13593333638606,-1.1059457596322
-0.4696912562266,-1.20652785287401
0.374349182837045,-1.86788272818341
0.00695334656434223,-1.79142014287186
-1.63019768905501,-1.17060771190301
-0.874771235409369,-1.47161627322426
0.739356281833229,-0.636489787958439
-1.86779677278066,-0.0552288456237614
3.70001724090941,2.21995544236081
-0.365221723882364,2.12168165660782
-1.63565175728579,-1.27707266615184
-1.84226959622252,-1.21108737316314
-1.44910308756925,1.07755526407322
-1.18929625018623,-1.00002739237648
4.70659566927206,1.23239940143026
-0.597611034157212,-0.856907946641774
-2.67092159019257,0.965510579495135
4.85139505811062,3.84420652576805
1.46365125126341,0.655436092129733
-1.81545197824688,-2.09938824405137
-0.0271069385158678,-1.6340283129537
1.55213015157274,-0.771346248458398
-3.56719605577179,0.845222567474121
-1.26525682019606,0.0201511488590286
-0.189464640617343,0.803378046981158
1.30758841430538,-0.616975849864824
-1.31582292880648,-1.91308650202142
0.0186408895784892,2.56678887132025
2.26163241264135,-0.86955252893516
0.729262510053821,-1.26443363852868
-2.59023457190535,0.472338586860753
-1.88042986244336,-0.998563227910685
-1.63446489226853,-0.196863493803112
-1.55644862408907,-1.30280611801063
1.34794191803469,-0.755608303225442
0.38389770883838,0.593123383794252
2.71605952665018,0.204245429707974
-0.104784471188402,-1.22120575700372
-3.49626814736567,1.03799711013038
-0.13490675794447,0.193848245820309
-4.36470886991834,3.29574580246252
0.669492719852012,-0.429641084641559
2.45335093760532,-0.0108109793552164
-2.21549768125307,-0.564805867155924
-4.16295431924211,4.24858754142599
-1.23644352240356,1.4284174226894
1.34532422439913,-0.784041895856159
-3.44874782819638,1.05339357606401
-2.40320950795373,-0.426955303108216
-1.63433212983172,-1.08605668074501
0.587763574875653,-1.49144169382129
0.933949855501777,2.53218408691529
-2.24446252987734,0.364591708945307
1.19735214205417,0.589518816496536
-3.00608990567078,0.712366790804136
-3.4024530064273,1.65891041449983
-0.709220018331592,-0.736045731702115
2.89010621773437,-2.18191656219009
-2.02538595821823,-0.249352815264208
2.4336231594978,0.696743101608204
0.279081903944111,-0.0645255789852027
-2.99739795798037,0.569174334274626
-1.96170964963047,0.625564116580768
-0.174563386822498,-0.0118283538131624
-2.90170655621556,1.01442523209228
-2.66713400426734,-0.582368284558295
4.63479046482517,1.87157193223408
-1.8132882741934,-1.25354083729758
0.951154656337868,-2.19295830434905
2.91096744923741,2.71531620623227
-2.6419592858717,0.742525897848075
-0.500241855587814,-0.652529651954641
0.769420005375467,0.884832743548378
3.05159781267334,0.608796933197259
-2.83991825393179,0.396319238487579
-1.25763171174477,-1.5890698585902
1.65911426969879,0.0865151680634367
-0.950831270816197,1.98500477013222
-3.91029121773638,1.94008204092423
2.69156758742653,0.72025075599688
-1.96159909343127,-1.11530258002363
-0.831781407519348,-0.7393013722721
-2.60750236189717,0.658511459228664
-2.29258870208677,-0.444941983423807
-1.59802466618459,-1.45465607195681
-0.0347190038388295,-0.820384559647438
2.97056213291063,1.52223074192761
-2.64171159895788,-0.290710512656858
-0.640849543002377,-0.934990220247146
-1.20635028622505,-0.356364493349852
-2.38278162418544,-0.426816492147504
-4.5033503854507,3.01693033453902
0.848987396050706,0.566890808047903
-2.57064585213404,0.115222603131303
0.457123250573223,0.861561138681607
